date,article,quantity_sold,average_unit_price_eur,transaction_lines
2021-11-06,SACHET VIENNOISERIE,2.0,4.0,2
2021-11-08,SACHET VIENNOISERIE,2.0,4.0,2
2021-11-09,SACHET VIENNOISERIE,2.0,4.0,2
2021-11-10,SACHET VIENNOISERIE,1.0,4.0,1
2021-11-13,SACHET VIENNOISERIE,1.0,4.0,1
2021-11-19,SACHET VIENNOISERIE,2.0,4.0,2
2021-11-20,SACHET VIENNOISERIE,1.0,4.0,1
2021-11-22,SACHET VIENNOISERIE,3.0,4.0,2
2021-11-23,SACHET VIENNOISERIE,2.0,4.0,2
2021-11-29,SACHET VIENNOISERIE,1.0,4.0,1
2021-11-30,SACHET VIENNOISERIE,1.0,4.0,1
2021-12-03,SACHET VIENNOISERIE,1.0,4.0,1
2021-12-11,SACHET VIENNOISERIE,1.0,4.0,1
2021-12-14,SACHET VIENNOISERIE,2.0,4.0,2
2021-12-23,SACHET VIENNOISERIE,1.0,4.0,1
2021-12-27,SACHET VIENNOISERIE,2.0,4.0,1
2021-12-29,SACHET VIENNOISERIE,1.0,4.0,1
2021-12-30,SACHET VIENNOISERIE,1.0,4.0,1
2021-12-31,SACHET VIENNOISERIE,2.0,4.0,2
2022-01-08,SACHET VIENNOISERIE,1.0,4.0,1
2022-01-10,SACHET VIENNOISERIE,1.0,4.0,1
2022-01-16,SACHET VIENNOISERIE,1.0,4.0,1
2022-01-18,SACHET VIENNOISERIE,2.0,4.0,2
2022-01-28,SACHET VIENNOISERIE,1.0,4.0,1
2022-01-29,SACHET VIENNOISERIE,1.0,4.0,1
2022-02-01,SACHET VIENNOISERIE,1.0,4.0,1
2022-02-04,SACHET VIENNOISERIE,1.0,4.0,1
2022-02-05,SACHET VIENNOISERIE,3.0,4.0,3
2022-02-06,SACHET VIENNOISERIE,1.0,4.0,1
2022-02-07,SACHET VIENNOISERIE,1.0,4.0,1
2022-02-08,SACHET VIENNOISERIE,3.0,4.0,3
2022-02-11,SACHET VIENNOISERIE,1.0,4.0,1
2022-02-12,SACHET VIENNOISERIE,1.0,4.0,1
2022-02-13,SACHET VIENNOISERIE,2.0,4.0,2
2022-02-14,SACHET VIENNOISERIE,2.0,4.0,2
2022-02-15,SACHET VIENNOISERIE,4.0,4.0,4
2022-02-18,SACHET VIENNOISERIE,2.0,4.0,2
2022-02-19,SACHET VIENNOISERIE,1.0,4.0,1
2022-02-20,SACHET VIENNOISERIE,4.0,4.0,4
2022-02-22,SACHET VIENNOISERIE,1.0,4.0,1
2022-02-25,SACHET VIENNOISERIE,1.0,4.0,1
2022-02-26,SACHET VIENNOISERIE,1.0,4.0,1
2022-02-27,SACHET VIENNOISERIE,3.0,4.0,3
2022-02-28,SACHET VIENNOISERIE,1.0,4.0,1
2022-03-02,SACHET VIENNOISERIE,2.0,4.0,2
2022-03-03,SACHET VIENNOISERIE,1.0,4.0,1
2022-03-04,SACHET VIENNOISERIE,1.0,4.0,1
2022-03-05,SACHET VIENNOISERIE,1.0,4.0,1
2022-03-07,SACHET VIENNOISERIE,3.0,4.0,3
2022-03-08,SACHET VIENNOISERIE,1.0,4.0,1
2022-03-09,SACHET VIENNOISERIE,1.0,4.0,1
2022-03-11,SACHET VIENNOISERIE,1.0,4.0,1
2022-03-12,SACHET VIENNOISERIE,1.0,4.0,1
2022-03-13,SACHET VIENNOISERIE,2.0,4.0,1
2022-03-15,SACHET VIENNOISERIE,2.0,4.0,2
2022-03-16,SACHET VIENNOISERIE,1.0,4.0,1
2022-03-18,SACHET VIENNOISERIE,1.0,4.0,1
2022-03-19,SACHET VIENNOISERIE,1.0,4.0,1
2022-03-23,SACHET VIENNOISERIE,1.0,4.0,1
2022-03-25,SACHET VIENNOISERIE,2.0,4.0,2
2022-03-26,SACHET VIENNOISERIE,2.0,4.0,2
2022-03-28,SACHET VIENNOISERIE,1.0,4.0,1
2022-03-31,SACHET VIENNOISERIE,1.0,4.0,1
2022-04-01,SACHET VIENNOISERIE,1.0,4.0,1
2022-04-03,SACHET VIENNOISERIE,1.0,4.0,1
2022-04-08,SACHET VIENNOISERIE,3.0,4.0,3
2022-04-11,SACHET VIENNOISERIE,2.0,4.0,2
2022-04-12,SACHET VIENNOISERIE,3.0,4.0,3
2022-04-13,SACHET VIENNOISERIE,3.0,4.0,3
2022-04-15,SACHET VIENNOISERIE,1.0,4.0,1
2022-04-16,SACHET VIENNOISERIE,2.0,4.0,2
2022-04-17,SACHET VIENNOISERIE,2.0,4.0,2
2022-04-19,SACHET VIENNOISERIE,1.0,4.0,1
2022-04-21,SACHET VIENNOISERIE,2.0,4.0,1
2022-04-23,SACHET VIENNOISERIE,2.0,4.0,2
2022-04-27,SACHET VIENNOISERIE,3.0,4.0,3
2022-04-28,SACHET VIENNOISERIE,2.0,4.0,2
2022-05-01,SACHET VIENNOISERIE,2.0,4.0,2
2022-05-02,SACHET VIENNOISERIE,2.0,4.0,2
2022-05-03,SACHET VIENNOISERIE,1.0,4.0,1
2022-05-06,SACHET VIENNOISERIE,3.0,4.0,3
2022-05-09,SACHET VIENNOISERIE,1.0,4.0,1
2022-05-10,SACHET VIENNOISERIE,1.0,4.0,1
2022-05-11,SACHET VIENNOISERIE,1.0,4.0,1
2022-05-12,SACHET VIENNOISERIE,3.0,4.0,3
2022-05-13,SACHET VIENNOISERIE,4.0,4.0,3
2022-05-14,SACHET VIENNOISERIE,2.0,4.0,2
2022-05-15,SACHET VIENNOISERIE,1.0,4.0,1
2022-05-20,SACHET VIENNOISERIE,2.0,4.0,2
2022-05-21,SACHET VIENNOISERIE,1.0,4.0,1
2022-05-22,SACHET VIENNOISERIE,1.0,4.0,1
2022-05-27,SACHET VIENNOISERIE,3.0,4.0,3
2022-05-28,SACHET VIENNOISERIE,2.0,4.0,2
2022-05-29,SACHET VIENNOISERIE,5.0,4.0,4
2022-06-01,SACHET VIENNOISERIE,1.0,4.0,1
2022-06-02,SACHET VIENNOISERIE,3.0,4.0,3
2022-06-03,SACHET VIENNOISERIE,3.0,4.0,2
2022-06-04,SACHET VIENNOISERIE,2.0,4.0,2
2022-06-05,SACHET VIENNOISERIE,3.0,4.0,3
2022-06-06,SACHET VIENNOISERIE,2.0,4.0,2
2022-06-08,SACHET VIENNOISERIE,4.0,4.0,4
2022-07-04,SACHET VIENNOISERIE,3.0,4.0,2
2022-07-05,SACHET VIENNOISERIE,2.0,4.0,2
2022-07-20,SACHET VIENNOISERIE,3.0,4.0,2
2022-07-22,SACHET VIENNOISERIE,1.0,4.0,1
2022-07-26,SACHET VIENNOISERIE,1.0,4.0,1
2022-07-27,SACHET VIENNOISERIE,2.0,4.0,2
2022-07-28,SACHET VIENNOISERIE,1.0,4.0,1
2021-01-11,SAND JB,1.0,3.0,1
2021-01-15,SAND JB,1.0,3.0,1
2021-01-17,SAND JB,1.0,3.0,1
2021-01-28,SAND JB,1.0,3.0,1
2021-02-01,SAND JB,1.0,3.0,1
2021-01-02,SAND JB EMMENTAL,9.0,3.5,4
2021-01-04,SAND JB EMMENTAL,1.0,3.5,1
2021-01-05,SAND JB EMMENTAL,1.0,3.5,1
2021-01-08,SAND JB EMMENTAL,4.0,3.5,4
2021-01-11,SAND JB EMMENTAL,5.0,3.5,4
2021-01-12,SAND JB EMMENTAL,1.0,3.5,1
2021-01-14,SAND JB EMMENTAL,1.0,3.5,1
2021-01-15,SAND JB EMMENTAL,5.0,3.5,4
2021-01-18,SAND JB EMMENTAL,7.0,3.5,5
2021-01-19,SAND JB EMMENTAL,1.0,3.5,1
2021-01-22,SAND JB EMMENTAL,2.0,3.5,2
2021-01-23,SAND JB EMMENTAL,2.0,3.5,1
2021-01-25,SAND JB EMMENTAL,4.0,3.5,4
2021-01-26,SAND JB EMMENTAL,1.0,3.5,1
2021-01-29,SAND JB EMMENTAL,2.0,3.5,2
2021-01-30,SAND JB EMMENTAL,1.0,3.5,1
2021-02-01,SAND JB EMMENTAL,1.0,3.5,1
2021-02-02,SAND JB EMMENTAL,2.0,3.5,2
2021-02-04,SAND JB EMMENTAL,2.0,3.5,2
2021-02-05,SAND JB EMMENTAL,4.0,3.5,3
2021-02-09,SAND JB EMMENTAL,1.0,3.5,1
2021-02-13,SAND JB EMMENTAL,1.0,3.5,1
2021-02-16,SAND JB EMMENTAL,1.0,3.5,1
2021-02-19,SAND JB EMMENTAL,1.0,3.5,1
2021-02-20,SAND JB EMMENTAL,1.0,3.5,1
2021-02-22,SAND JB EMMENTAL,4.0,3.5,3
2021-02-23,SAND JB EMMENTAL,2.0,3.5,2
2021-02-26,SAND JB EMMENTAL,9.0,3.5,7
2021-02-27,SAND JB EMMENTAL,6.0,3.5,5
2021-02-28,SAND JB EMMENTAL,1.0,3.5,1
2021-03-01,SAND JB EMMENTAL,2.0,3.5,1
2021-03-02,SAND JB EMMENTAL,3.0,3.5,2
2021-03-04,SAND JB EMMENTAL,2.0,3.5,2
2021-03-05,SAND JB EMMENTAL,4.0,3.5,4
2021-03-06,SAND JB EMMENTAL,4.0,3.5,2
2021-03-08,SAND JB EMMENTAL,1.0,3.5,1
2021-03-09,SAND JB EMMENTAL,4.0,3.5,4
2021-03-11,SAND JB EMMENTAL,6.0,3.5,5
2021-03-12,SAND JB EMMENTAL,4.0,3.5,3
2021-03-15,SAND JB EMMENTAL,5.0,3.5,5
2021-03-16,SAND JB EMMENTAL,2.0,3.5,2
2021-03-18,SAND JB EMMENTAL,1.0,3.5,1
2021-03-19,SAND JB EMMENTAL,1.0,3.5,1
2021-03-20,SAND JB EMMENTAL,1.0,3.5,1
2021-03-22,SAND JB EMMENTAL,6.0,3.5,5
2021-03-23,SAND JB EMMENTAL,3.0,3.5,3
2021-03-25,SAND JB EMMENTAL,2.0,3.5,2
2021-03-26,SAND JB EMMENTAL,4.0,3.5,3
2021-03-27,SAND JB EMMENTAL,3.0,3.5,2
2021-03-28,SAND JB EMMENTAL,3.0,3.5,2
2021-03-29,SAND JB EMMENTAL,7.0,3.5,7
2021-03-30,SAND JB EMMENTAL,3.0,3.5,2
2021-04-02,SAND JB EMMENTAL,1.0,3.5,1
2021-04-03,SAND JB EMMENTAL,1.0,3.5,1
2021-04-04,SAND JB EMMENTAL,1.0,3.5,1
2021-04-06,SAND JB EMMENTAL,7.0,3.5,6
2021-04-09,SAND JB EMMENTAL,3.0,3.5,3
2021-04-10,SAND JB EMMENTAL,2.0,3.5,2
2021-04-12,SAND JB EMMENTAL,3.0,3.5,3
2021-04-13,SAND JB EMMENTAL,3.0,3.5,3
2021-04-14,SAND JB EMMENTAL,1.0,3.5,1
2021-04-15,SAND JB EMMENTAL,1.0,3.5,1
2021-04-16,SAND JB EMMENTAL,2.0,3.5,2
2021-04-19,SAND JB EMMENTAL,5.0,3.5,5
2021-04-20,SAND JB EMMENTAL,4.0,3.5,3
2021-04-21,SAND JB EMMENTAL,3.0,3.5,3
2021-04-22,SAND JB EMMENTAL,4.0,3.5,4
2021-04-23,SAND JB EMMENTAL,6.0,3.5,4
2021-04-24,SAND JB EMMENTAL,1.0,3.5,1
2021-04-26,SAND JB EMMENTAL,1.0,3.5,1
2021-04-28,SAND JB EMMENTAL,4.0,3.5,4
2021-04-29,SAND JB EMMENTAL,6.0,3.5,6
2021-04-30,SAND JB EMMENTAL,3.0,3.5,3
2021-05-01,SAND JB EMMENTAL,1.0,3.5,1
2021-05-02,SAND JB EMMENTAL,1.0,3.5,1
2021-05-03,SAND JB EMMENTAL,4.0,3.5,4
2021-05-04,SAND JB EMMENTAL,1.0,3.5,1
2021-05-05,SAND JB EMMENTAL,2.0,3.5,2
2021-05-06,SAND JB EMMENTAL,2.0,3.5,2
2021-05-07,SAND JB EMMENTAL,2.0,3.5,2
2021-05-08,SAND JB EMMENTAL,3.0,3.5,2
2021-05-10,SAND JB EMMENTAL,2.0,3.5,2
2021-05-11,SAND JB EMMENTAL,3.0,3.5,3
2021-05-12,SAND JB EMMENTAL,4.0,3.5,4
2021-05-14,SAND JB EMMENTAL,2.0,3.5,2
2021-05-15,SAND JB EMMENTAL,1.0,3.5,1
2021-05-16,SAND JB EMMENTAL,7.0,3.5,4
2021-05-21,SAND JB EMMENTAL,5.0,3.5,3
2021-05-22,SAND JB EMMENTAL,4.0,3.5,4
2021-05-25,SAND JB EMMENTAL,7.0,3.5,5
2021-05-26,SAND JB EMMENTAL,2.0,3.5,2
2021-05-27,SAND JB EMMENTAL,2.0,3.5,2
2021-05-28,SAND JB EMMENTAL,6.0,3.5,5
2021-05-29,SAND JB EMMENTAL,4.0,3.5,4
2021-05-31,SAND JB EMMENTAL,9.0,3.5,6
2021-06-01,SAND JB EMMENTAL,4.0,3.5,4
2021-06-02,SAND JB EMMENTAL,4.0,3.5,4
2021-06-03,SAND JB EMMENTAL,5.0,3.5,4
2021-06-04,SAND JB EMMENTAL,8.0,3.5,6
2021-06-05,SAND JB EMMENTAL,5.0,3.5,2
2021-06-06,SAND JB EMMENTAL,5.0,3.5,2
2021-06-07,SAND JB EMMENTAL,3.0,3.5,3
2021-06-08,SAND JB EMMENTAL,3.0,3.5,3
2021-06-09,SAND JB EMMENTAL,6.0,3.5,5
2021-06-10,SAND JB EMMENTAL,2.0,3.5,1
2021-06-11,SAND JB EMMENTAL,8.0,3.5,7
2021-06-12,SAND JB EMMENTAL,1.0,3.5,1
2021-06-13,SAND JB EMMENTAL,1.0,3.5,1
2021-06-14,SAND JB EMMENTAL,8.0,3.5,8
2021-06-15,SAND JB EMMENTAL,7.0,3.5,5
2021-06-16,SAND JB EMMENTAL,2.0,3.5,2
2021-06-17,SAND JB EMMENTAL,1.0,3.5,1
2021-06-18,SAND JB EMMENTAL,4.0,3.5,4
2021-06-19,SAND JB EMMENTAL,2.0,3.5,2
2021-06-21,SAND JB EMMENTAL,1.0,3.5,1
2021-06-22,SAND JB EMMENTAL,5.0,3.5,4
2021-06-23,SAND JB EMMENTAL,3.0,3.5,3
2021-06-24,SAND JB EMMENTAL,4.0,3.5,3
2021-06-25,SAND JB EMMENTAL,2.0,3.5,2
2021-06-26,SAND JB EMMENTAL,2.0,3.5,1
2021-06-27,SAND JB EMMENTAL,1.0,3.5,1
2021-06-28,SAND JB EMMENTAL,2.0,3.5,2
2021-06-29,SAND JB EMMENTAL,3.0,3.5,2
2021-06-30,SAND JB EMMENTAL,5.0,3.5,5
2021-07-01,SAND JB EMMENTAL,1.0,3.5,1
2021-07-02,SAND JB EMMENTAL,4.0,3.5,3
2021-07-03,SAND JB EMMENTAL,1.0,3.5,1
2021-07-05,SAND JB EMMENTAL,5.0,3.5,4
2021-07-06,SAND JB EMMENTAL,3.0,3.5,2
2021-07-07,SAND JB EMMENTAL,4.0,3.5,3
2021-07-08,SAND JB EMMENTAL,3.0,3.5,2
2021-07-09,SAND JB EMMENTAL,2.0,3.5,2
2021-07-10,SAND JB EMMENTAL,8.0,3.5,5
2021-07-11,SAND JB EMMENTAL,2.0,3.5,2
2021-07-12,SAND JB EMMENTAL,4.0,3.5,4
2021-07-13,SAND JB EMMENTAL,4.0,3.5,4
2021-07-14,SAND JB EMMENTAL,2.0,3.5,1
2021-07-15,SAND JB EMMENTAL,12.0,3.5,7
2021-07-16,SAND JB EMMENTAL,8.0,3.5,6
2021-07-17,SAND JB EMMENTAL,4.0,3.5,3
2021-07-19,SAND JB EMMENTAL,1.0,3.5,1
2021-07-20,SAND JB EMMENTAL,10.0,3.5,7
2021-07-21,SAND JB EMMENTAL,8.0,3.5,4
2021-07-22,SAND JB EMMENTAL,8.0,3.5,5
2021-07-23,SAND JB EMMENTAL,11.0,3.5,10
2021-07-24,SAND JB EMMENTAL,2.0,3.5,2
2021-07-25,SAND JB EMMENTAL,2.0,3.5,2
2021-07-26,SAND JB EMMENTAL,6.0,3.5,4
2021-07-27,SAND JB EMMENTAL,5.0,3.5,4
2021-07-28,SAND JB EMMENTAL,2.0,3.5,2
2021-07-29,SAND JB EMMENTAL,7.0,3.5,5
2021-07-30,SAND JB EMMENTAL,4.0,3.5,4
2021-07-31,SAND JB EMMENTAL,1.0,3.5,1
2021-08-01,SAND JB EMMENTAL,1.0,3.5,1
2021-08-02,SAND JB EMMENTAL,2.0,3.5,2
2021-08-03,SAND JB EMMENTAL,2.0,3.5,2
2021-08-04,SAND JB EMMENTAL,4.0,3.5,4
2021-08-05,SAND JB EMMENTAL,2.0,3.5,2
2021-08-06,SAND JB EMMENTAL,6.0,3.5,4
2021-08-07,SAND JB EMMENTAL,8.0,3.5,6
2021-08-09,SAND JB EMMENTAL,3.0,3.5,3
2021-08-10,SAND JB EMMENTAL,5.0,3.5,4
2021-08-11,SAND JB EMMENTAL,15.0,3.5,7
2021-08-12,SAND JB EMMENTAL,7.0,3.5,5
2021-08-13,SAND JB EMMENTAL,8.0,3.5,6
2021-08-14,SAND JB EMMENTAL,6.0,3.5,4
2021-08-15,SAND JB EMMENTAL,3.0,3.5,1
2021-08-16,SAND JB EMMENTAL,4.0,3.5,3
2021-08-17,SAND JB EMMENTAL,6.0,3.5,4
2021-08-18,SAND JB EMMENTAL,11.0,3.5,8
2021-08-19,SAND JB EMMENTAL,4.0,3.5,4
2021-08-20,SAND JB EMMENTAL,11.0,3.5,8
2021-08-21,SAND JB EMMENTAL,1.0,3.5,1
2021-08-23,SAND JB EMMENTAL,7.0,3.5,6
2021-08-24,SAND JB EMMENTAL,9.0,3.5,9
2021-08-25,SAND JB EMMENTAL,5.0,3.5,5
2021-08-26,SAND JB EMMENTAL,10.0,3.5,7
2021-08-27,SAND JB EMMENTAL,8.0,3.5,7
2021-08-28,SAND JB EMMENTAL,3.0,3.5,2
2021-08-29,SAND JB EMMENTAL,8.0,3.5,3
2021-08-30,SAND JB EMMENTAL,6.0,3.5,5
2021-08-31,SAND JB EMMENTAL,4.0,3.5,4
2021-09-01,SAND JB EMMENTAL,6.0,3.5,5
2021-09-02,SAND JB EMMENTAL,4.0,3.5,4
2021-09-03,SAND JB EMMENTAL,5.0,3.5,5
2021-09-04,SAND JB EMMENTAL,2.0,3.5,2
2021-09-05,SAND JB EMMENTAL,4.0,3.5,2
2021-09-06,SAND JB EMMENTAL,4.0,3.5,4
2021-09-07,SAND JB EMMENTAL,4.0,3.5,4
2021-09-08,SAND JB EMMENTAL,6.0,3.5,5
2021-09-09,SAND JB EMMENTAL,8.0,3.5,7
2021-09-10,SAND JB EMMENTAL,5.0,3.5,4
2021-09-11,SAND JB EMMENTAL,1.0,3.5,1
2021-09-13,SAND JB EMMENTAL,4.0,3.5,3
2021-09-14,SAND JB EMMENTAL,4.0,3.5,4
2021-09-15,SAND JB EMMENTAL,6.0,3.5,4
2021-09-16,SAND JB EMMENTAL,9.0,3.5,7
2021-09-17,SAND JB EMMENTAL,2.0,3.5,2
2021-09-18,SAND JB EMMENTAL,1.0,3.5,1
2021-09-20,SAND JB EMMENTAL,7.0,3.5,6
2021-09-21,SAND JB EMMENTAL,9.0,3.5,9
2021-09-23,SAND JB EMMENTAL,7.0,3.5,6
2021-09-24,SAND JB EMMENTAL,2.0,3.5,2
2021-09-25,SAND JB EMMENTAL,1.0,3.5,1
2021-09-27,SAND JB EMMENTAL,5.0,3.5,5
2021-09-28,SAND JB EMMENTAL,4.0,3.5,4
2021-09-29,SAND JB EMMENTAL,4.0,3.5,3
2021-09-30,SAND JB EMMENTAL,5.0,3.5,5
2021-10-01,SAND JB EMMENTAL,5.0,3.5,3
2021-10-02,SAND JB EMMENTAL,2.0,3.5,1
2021-10-04,SAND JB EMMENTAL,3.0,3.5,2
2021-10-05,SAND JB EMMENTAL,4.0,3.5,3
2021-10-06,SAND JB EMMENTAL,2.0,3.5,2
2021-10-07,SAND JB EMMENTAL,3.0,3.5,3
2021-10-08,SAND JB EMMENTAL,4.0,3.5,2
2021-10-09,SAND JB EMMENTAL,3.0,3.5,3
2021-10-10,SAND JB EMMENTAL,1.0,3.5,1
2021-10-11,SAND JB EMMENTAL,2.0,3.5,2
2021-10-12,SAND JB EMMENTAL,1.0,3.5,1
2021-10-13,SAND JB EMMENTAL,6.0,3.5,5
2021-10-14,SAND JB EMMENTAL,6.0,3.5,5
2021-10-15,SAND JB EMMENTAL,4.0,3.5,3
2021-10-16,SAND JB EMMENTAL,1.0,3.5,1
2021-10-18,SAND JB EMMENTAL,1.0,3.5,1
2021-10-19,SAND JB EMMENTAL,5.0,3.5,3
2021-10-20,SAND JB EMMENTAL,3.0,3.5,3
2021-10-21,SAND JB EMMENTAL,4.0,3.5,3
2021-10-22,SAND JB EMMENTAL,4.0,3.5,3
2021-10-23,SAND JB EMMENTAL,2.0,3.5,2
2021-10-25,SAND JB EMMENTAL,1.0,3.5,1
2021-10-26,SAND JB EMMENTAL,2.0,3.5,2
2021-10-27,SAND JB EMMENTAL,6.0,3.5,5
2021-10-28,SAND JB EMMENTAL,4.0,3.5,4
2021-10-29,SAND JB EMMENTAL,2.0,3.5,2
2021-11-01,SAND JB EMMENTAL,1.0,3.5,1
2021-11-02,SAND JB EMMENTAL,3.0,3.5,2
2021-11-03,SAND JB EMMENTAL,1.0,3.5,1
2021-11-04,SAND JB EMMENTAL,2.0,3.5,2
2021-11-05,SAND JB EMMENTAL,3.0,3.5,2
2021-11-06,SAND JB EMMENTAL,3.0,3.5,3
2021-11-08,SAND JB EMMENTAL,5.0,3.5,4
2021-11-09,SAND JB EMMENTAL,3.0,3.5,3
2021-11-10,SAND JB EMMENTAL,4.0,3.5,4
2021-11-11,SAND JB EMMENTAL,1.0,3.5,1
2021-11-15,SAND JB EMMENTAL,2.0,3.5,2
2021-11-16,SAND JB EMMENTAL,3.0,3.5,3
2021-11-19,SAND JB EMMENTAL,2.0,3.5,2
2021-11-22,SAND JB EMMENTAL,1.0,3.5,1
2021-11-23,SAND JB EMMENTAL,2.0,3.5,1
2021-11-25,SAND JB EMMENTAL,1.0,3.5,1
2021-11-26,SAND JB EMMENTAL,2.0,3.5,2
2021-11-27,SAND JB EMMENTAL,2.0,3.5,1
2021-11-29,SAND JB EMMENTAL,3.0,3.5,3
2021-11-30,SAND JB EMMENTAL,3.0,3.5,3
2021-12-02,SAND JB EMMENTAL,1.0,3.5,1
2021-12-04,SAND JB EMMENTAL,1.0,3.5,1
2021-12-09,SAND JB EMMENTAL,2.0,3.5,2
2021-12-10,SAND JB EMMENTAL,1.0,3.5,1
2021-12-11,SAND JB EMMENTAL,1.0,3.5,1
2021-12-13,SAND JB EMMENTAL,5.0,3.5,5
2021-12-14,SAND JB EMMENTAL,2.0,3.5,2
2021-12-16,SAND JB EMMENTAL,7.0,3.5,7
2021-12-17,SAND JB EMMENTAL,2.0,3.5,2
2021-12-20,SAND JB EMMENTAL,2.0,3.5,2
2021-12-21,SAND JB EMMENTAL,4.0,3.5,4
2021-12-22,SAND JB EMMENTAL,1.0,3.5,1
2021-12-24,SAND JB EMMENTAL,1.0,3.5,1
2021-12-27,SAND JB EMMENTAL,1.0,3.5,1
2021-12-28,SAND JB EMMENTAL,2.0,3.5,1
2021-12-29,SAND JB EMMENTAL,1.0,3.5,1
2022-01-02,SAND JB EMMENTAL,1.0,3.5,1
2022-01-03,SAND JB EMMENTAL,3.0,3.5,1
2022-01-06,SAND JB EMMENTAL,2.0,3.5,2
2022-01-07,SAND JB EMMENTAL,2.0,3.5,2
2022-01-10,SAND JB EMMENTAL,3.0,3.5,3
2022-01-11,SAND JB EMMENTAL,1.0,3.5,1
2022-01-13,SAND JB EMMENTAL,6.0,3.5,6
2022-01-14,SAND JB EMMENTAL,6.0,3.5,4
2022-01-15,SAND JB EMMENTAL,3.0,3.5,2
2022-01-17,SAND JB EMMENTAL,7.0,3.5,3
2022-01-18,SAND JB EMMENTAL,4.0,3.5,3
2022-01-20,SAND JB EMMENTAL,4.0,3.5,3
2022-01-21,SAND JB EMMENTAL,3.0,3.5,2
2022-01-24,SAND JB EMMENTAL,1.0,3.5,1
2022-01-25,SAND JB EMMENTAL,2.0,3.5,2
2022-01-27,SAND JB EMMENTAL,1.0,3.5,1
2022-01-28,SAND JB EMMENTAL,1.0,3.5,1
2022-01-29,SAND JB EMMENTAL,3.0,3.5,3
2022-01-31,SAND JB EMMENTAL,3.0,3.5,2
2022-02-01,SAND JB EMMENTAL,1.0,3.5,1
2022-02-03,SAND JB EMMENTAL,5.0,3.5,5
2022-02-04,SAND JB EMMENTAL,4.0,3.5,4
2022-02-05,SAND JB EMMENTAL,1.0,3.5,1
2022-02-07,SAND JB EMMENTAL,5.0,3.5,5
2022-02-08,SAND JB EMMENTAL,5.0,3.5,5
2022-02-10,SAND JB EMMENTAL,4.0,3.5,4
2022-02-11,SAND JB EMMENTAL,5.0,3.5,3
2022-02-12,SAND JB EMMENTAL,6.0,3.5,2
2022-02-13,SAND JB EMMENTAL,1.0,3.5,1
2022-02-14,SAND JB EMMENTAL,3.0,3.5,3
2022-02-15,SAND JB EMMENTAL,4.0,3.5,3
2022-02-17,SAND JB EMMENTAL,4.0,3.5,3
2022-02-18,SAND JB EMMENTAL,3.0,3.5,2
2022-02-21,SAND JB EMMENTAL,3.0,3.5,3
2022-02-22,SAND JB EMMENTAL,1.0,4.0,1
2022-02-24,SAND JB EMMENTAL,6.0,4.0,6
2022-02-25,SAND JB EMMENTAL,1.0,4.0,1
2022-02-28,SAND JB EMMENTAL,5.0,4.0,5
2022-03-01,SAND JB EMMENTAL,4.0,4.0,3
2022-03-02,SAND JB EMMENTAL,4.0,4.0,4
2022-03-04,SAND JB EMMENTAL,1.0,4.0,1
2022-03-07,SAND JB EMMENTAL,4.0,4.0,3
2022-03-08,SAND JB EMMENTAL,4.0,4.0,4
2022-03-09,SAND JB EMMENTAL,2.0,4.0,2
2022-03-10,SAND JB EMMENTAL,2.0,4.0,2
2022-03-11,SAND JB EMMENTAL,3.0,4.0,3
2022-03-12,SAND JB EMMENTAL,1.0,4.0,1
2022-03-14,SAND JB EMMENTAL,7.0,4.0,7
2022-03-15,SAND JB EMMENTAL,4.0,4.0,4
2022-03-16,SAND JB EMMENTAL,1.0,4.0,1
2022-03-17,SAND JB EMMENTAL,1.0,4.0,1
2022-03-18,SAND JB EMMENTAL,5.0,4.0,4
2022-03-20,SAND JB EMMENTAL,1.0,4.0,1
2022-03-21,SAND JB EMMENTAL,3.0,4.0,3
2022-03-22,SAND JB EMMENTAL,2.0,4.0,2
2022-03-23,SAND JB EMMENTAL,6.0,4.0,4
2022-03-24,SAND JB EMMENTAL,3.0,4.0,3
2022-03-25,SAND JB EMMENTAL,2.0,4.0,2
2022-03-28,SAND JB EMMENTAL,2.0,4.0,2
2022-03-29,SAND JB EMMENTAL,3.0,4.0,3
2022-03-30,SAND JB EMMENTAL,3.0,4.0,1
2022-03-31,SAND JB EMMENTAL,2.0,4.0,2
2022-04-01,SAND JB EMMENTAL,2.0,4.0,2
2022-04-02,SAND JB EMMENTAL,1.0,4.0,1
2022-04-04,SAND JB EMMENTAL,3.0,4.0,3
2022-04-05,SAND JB EMMENTAL,5.0,4.0,5
2022-04-06,SAND JB EMMENTAL,2.0,4.0,2
2022-04-07,SAND JB EMMENTAL,3.0,4.0,3
2022-04-08,SAND JB EMMENTAL,1.0,4.0,1
2022-04-10,SAND JB EMMENTAL,8.0,4.0,1
2022-04-11,SAND JB EMMENTAL,3.0,4.0,3
2022-04-12,SAND JB EMMENTAL,4.0,4.0,4
2022-04-13,SAND JB EMMENTAL,1.0,4.0,1
2022-04-14,SAND JB EMMENTAL,3.0,4.0,3
2022-04-15,SAND JB EMMENTAL,3.0,4.0,2
2022-04-16,SAND JB EMMENTAL,1.0,4.0,1
2022-04-18,SAND JB EMMENTAL,9.0,4.0,5
2022-04-19,SAND JB EMMENTAL,4.0,4.0,3
2022-04-20,SAND JB EMMENTAL,5.0,4.0,4
2022-04-21,SAND JB EMMENTAL,4.0,4.0,3
